HAM	4	120479601001261	 
HAM	6	120479601001107	 
HAM	6	120479601001239	 
HAM	4	120479601003020	 
HAM	2	120479601005021	 
HAM	5	120479601005047	 
HAM	8	120479602001101	 
HAM	8	120479602001103	 
HAM	8	120479602001036	 
HAM	8	120479602001040	 
HAM	7	120479602003014	 
HAM	1	120479602003092	 
HAM	7	120479602003058	 
HAM	7	120479602003082	 
HAM	7	120479602003065	 
HAM	7	120479602003057	 
HAM	8	120479602001111	 
HAM	8	120479602001070	 
HAM	7	120479602003034	 
HAM	8	120479602001023	 
HAM	6	120479601001241	 
HAM	6	120479601001265	 
HAM	4	120479601003006	 
HAM	4	120479601003005	 
HAM	3	120479603002060	 
HAM	3	120479603001144	 
HAM	3	120479603001163	 
HAM	7	120479602003066	 
HAM	7	120479602003069	 
HAM	7	120479602003011	 
HAM	7	120479602003015	 
HAM	7	120479602003016	 
HAM	7	120479602003044	 
HAM	7	120479602003036	 
HAM	7	120479602003027	 
HAM	7	120479602003131	 
HAM	7	120479602003029	 
HAM	8	120479602001128	 
HAM	7	120479602003073	 
HAM	8	120479602001117	 
HAM	7	120479602003107	 
HAM	1	120479602001027	 
HAM	8	120479602001043	 
HAM	7	120479602003033	 
HAM	5	120479601002032	 
HAM	6	120479601001115	 
HAM	6	120479601001108	 
HAM	4	120479601003017	 
HAM	4	120479601003013	 
HAM	4	120479601003016	 
HAM	4	120479601001263	 
HAM	6	120479603002040	 
HAM	6	120479603002039	 
HAM	3	120479603002068	 
HAM	3	120479603001137	 
HAM	3	120479603001143	 
HAM	3	120479603001011	 
HAM	3	120479603001007	 
HAM	3	120479603001106	 
HAM	3	120479603002078	 
HAM	3	120479603001150	 
HAM	3	120479603001135	 
HAM	3	120479603001133	 
HAM	3	120479603001107	 
HAM	5	120479603002019	 
HAM	5	120479601005051	 
HAM	5	120479601002050	 
HAM	4	120479601001118	 
HAM	4	120479601003085	 
HAM	5	120479601001199	 
HAM	5	120479601002013	 
HAM	5	120479601005049	 
HAM	3	120479603001073	 
HAM	6	120479603001116	 
HAM	6	120479603001113	 
HAM	3	120479603001008	 
HAM	3	120479603001085	 
HAM	3	120479603001022	 
HAM	3	120479603001032	 
HAM	3	120479603001025	 
HAM	3	120479603001157	 
HAM	4	120479601003014	 
HAM	4	120479601003041	 
HAM	5	120479601002048	 
HAM	4	120479601001148	 
HAM	5	120479601002027	 
HAM	2	120479601004013	 
HAM	4	120479601003038	 
HAM	4	120479601001057	 
HAM	4	120479601003049	 
HAM	4	120479601003076	 
HAM	2	120479601005002	 
HAM	2	120479601004008	 
HAM	4	120479601003043	 
HAM	2	120479601005030	 
HAM	5	120479601003100	 
HAM	1	120479602003090	 
HAM	1	120479602003099	 
HAM	7	120479602003085	 
HAM	1	120479602001008	 
HAM	7	120479602003086	 
HAM	7	120479602003118	 
HAM	7	120479602003061	 
HAM	7	120479602003020	 
HAM	1	120479602003089	 
HAM	1	120479602002042	 
HAM	1	120479602002053	 
HAM	4	120479601001064	 
HAM	5	120479601002042	 
HAM	5	120479601002036	 
HAM	4	120479601003048	 
HAM	4	120479601003040	 
HAM	4	120479601001081	 
HAM	2	120479601005005	 
HAM	2	120479601005008	 
HAM	4	120479601001135	 
HAM	4	120479601001274	 
HAM	2	120479601005012	 
HAM	2	120479601005035	 
HAM	2	120479601005034	 
HAM	2	120479601005075	 
HAM	5	120479601005062	 
HAM	2	120479601004057	 
HAM	2	120479601004025	 
HAM	2	120479601004055	 
HAM	2	120479601004034	 
HAM	2	120479601004054	 
HAM	2	120479601004027	 
HAM	6	120479603001115	 
HAM	3	120479603002062	 
HAM	3	120479603002116	 
HAM	6	120479603002011	 
HAM	6	120479603002027	 
HAM	7	120479602003111	 
HAM	7	120479602003023	 
HAM	7	120479602003030	 
HAM	7	120479602003105	 
HAM	1	120479602001015	 
HAM	7	120479602003104	 
HAM	7	120479602003041	 
HAM	1	120479602003127	 
HAM	1	120479602002002	 
HAM	3	120479603001046	 
HAM	3	120479603001039	 
HAM	3	120479603001040	 
HAM	3	120479603002111	 
HAM	3	120479603001024	 
HAM	6	120479603002030	 
HAM	3	120479603001126	 
HAM	3	120479603002047	 
HAM	3	120479603002061	 
HAM	3	120479603002074	 
HAM	3	120479603002117	 
HAM	3	120479603002114	 
HAM	5	120479601005053	 
HAM	2	120479601005013	 
HAM	2	120479601005073	 
HAM	2	120479601005072	 
HAM	2	120479601005064	 
HAM	2	120479601005065	 
HAM	2	120479601005069	 
HAM	2	120479601005081	 
HAM	2	120479601005078	 
HAM	4	120479601001283	 
HAM	2	120479601005071	 
HAM	2	120479601004030	 
HAM	2	120479601004031	 
HAM	2	120479601004040	 
HAM	2	120479601004053	 
HAM	2	120479601004059	 
HAM	5	120479601002016	 
HAM	5	120479601001127	 
HAM	5	120479601003072	 
HAM	2	120479601005023	 
HAM	4	120479601001073	 
HAM	2	120479601004029	 
HAM	4	120479601003060	 
HAM	2	120479601004001	 
HAM	8	120479602001006	 
HAM	1	120479602002079	 
HAM	1	120479602002043	 
HAM	8	120479602002085	 
HAM	8	120479602001045	 
HAM	8	120479602001051	 
HAM	8	120479602001052	 
HAM	8	120479602001099	 
HAM	8	120479602001087	 
HAM	8	120479602001041	 
HAM	8	120479602001086	 
HAM	8	120479602001129	 
HAM	7	120479602003008	 
HAM	1	120479602001014	 
HAM	1	120479602003128	 
HAM	1	120479602001050	 
HAM	7	120479602003059	 
HAM	2	120479601002007	 
HAM	2	120479601004051	 
HAM	2	120479601002010	 
HAM	2	120479601004041	 
HAM	2	120479601001131	 
HAM	4	120479601003108	 
HAM	4	120479601001000	 
HAM	4	120479601003109	 
HAM	2	120479601002021	 
HAM	2	120479601004014	 
HAM	4	120479601003075	 
HAM	4	120479601001138	 
HAM	4	120479601001051	 
HAM	4	120479601001002	 
HAM	4	120479601001008	 
HAM	4	120479601001010	 
HAM	4	120479601001281	 
HAM	4	120479601001030	 
HAM	4	120479601001099	 
HAM	1	120479602002012	 
HAM	1	120479602002038	 
HAM	1	120479602002045	 
HAM	7	120479602003130	 
HAM	1	120479602002044	 
HAM	1	120479602002050	 
HAM	1	120479602002057	 
HAM	1	120479602002056	 
HAM	7	120479602003054	 
HAM	1	120479602002077	 
HAM	1	120479602002073	 
HAM	8	120479602001037	 
HAM	1	120479602002047	 
HAM	1	120479602002008	 
HAM	1	120479602002023	 
HAM	7	120479602003119	 
HAM	8	120479602001096	 
HAM	8	120479602001067	 
HAM	8	120479602001060	 
HAM	8	120479602001084	 
HAM	7	120479602003017	 
HAM	3	120479603002118	 
HAM	3	120479603002103	 
HAM	3	120479603002057	 
HAM	3	120479603002059	 
HAM	6	120479603002015	 
HAM	3	120479603001123	 
HAM	3	120479603002069	 
HAM	3	120479603002051	 
HAM	3	120479603002095	 
HAM	3	120479603001056	 
HAM	3	120479603001031	 
HAM	3	120479603001026	 
HAM	3	120479603001086	 
HAM	6	120479603001081	 
HAM	2	120479601005017	 
HAM	2	120479601002018	 
HAM	5	120479601003073	 
HAM	5	120479601002023	 
HAM	2	120479601005009	 
HAM	4	120479601001021	 
HAM	4	120479601001245	 
HAM	4	120479601001247	 
HAM	4	120479601001036	 
HAM	4	120479601001089	 
HAM	4	120479601001269	 
HAM	4	120479601001155	 
HAM	5	120479601001181	 
HAM	5	120479601001211	 
HAM	5	120479601001206	 
HAM	6	120479601001106	 
HAM	7	120479602003062	 
HAM	1	120479602003048	 
HAM	8	120479602001121	 
HAM	7	120479602003116	 
HAM	1	120479602002061	 
HAM	1	120479602002071	 
HAM	4	120479601001120	 
HAM	6	120479601001219	 
HAM	2	120479601005074	 
HAM	4	120479601003059	 
HAM	6	120479601001170	 
HAM	6	120479601001235	 
HAM	4	120479601001280	 
HAM	4	120479601001020	 
HAM	4	120479601001246	 
HAM	1	120479602002040	 
HAM	4	120479601001033	 
HAM	4	120479601001009	 
HAM	4	120479601001252	 
HAM	4	120479601001001	 
HAM	5	120479601002028	 
HAM	6	120479601001164	 
HAM	5	120479601001198	 
HAM	6	120479601001230	 
HAM	5	120479601001209	 
HAM	5	120479601001203	 
HAM	5	120479601002012	 
HAM	5	120479601001204	 
HAM	3	120479603002035	 
HAM	3	120479603002066	 
HAM	3	120479603002065	 
HAM	7	120479602003077	 
HAM	7	120479602003039	 
HAM	7	120479602003112	 
HAM	1	120479602001010	 
HAM	1	120479602001009	 
HAM	1	120479602003051	 
HAM	1	120479602002013	 
HAM	1	120479602002014	 
HAM	1	120479602002046	 
HAM	1	120479602002026	 
HAM	1	120479602002025	 
HAM	1	120479602002034	 
HAM	4	120479601001254	 
HAM	5	120479601002035	 
HAM	6	120479601001116	 
HAM	6	120479601001177	 
HAM	5	120479601001196	 
HAM	4	120479601001262	 
HAM	6	120479601001111	 
HAM	6	120479601001271	 
HAM	4	120479601001077	 
HAM	6	120479601001240	 
HAM	4	120479601003001	 
HAM	4	120479601003002	 
HAM	4	120479601003022	 
HAM	8	120479602001019	 
HAM	8	120479602001034	 
HAM	8	120479602001033	 
HAM	8	120479602001116	 
HAM	8	120479602001113	 
HAM	8	120479602001115	 
HAM	8	120479602001124	 
HAM	7	120479602003124	 
HAM	8	120479602001072	 
HAM	7	120479602003032	 
HAM	6	120479601001220	 
HAM	6	120479601001161	 
HAM	6	120479601001123	 
HAM	4	120479601003009	 
HAM	4	120479601003051	 
HAM	5	120479601001128	 
HAM	4	120479601003058	 
HAM	4	120479601001075	 
HAM	4	120479601001251	 
HAM	6	120479603001111	 
HAM	6	120479603001109	 
HAM	3	120479603002042	 
HAM	3	120479603001028	 
HAM	3	120479603002041	 
HAM	7	120479602003080	 
HAM	7	120479602003001	 
HAM	7	120479602003004	 
HAM	7	120479602003025	 
HAM	1	120479602002009	 
HAM	7	120479602003021	 
HAM	7	120479602003074	 
HAM	1	120479602003046	 
HAM	7	120479602003083	 
HAM	7	120479602003103	 
HAM	7	120479602003038	 
HAM	4	120479601001049	 
HAM	4	120479601001048	 
HAM	4	120479601003024	 
HAM	4	120479601001055	 
HAM	4	120479601003012	 
HAM	2	120479601004010	 
HAM	4	120479601003028	 
HAM	3	120479603001006	 
HAM	6	120479603001114	 
HAM	3	120479603001013	 
HAM	3	120479603001052	 
HAM	3	120479603001084	 
HAM	3	120479603001029	 
HAM	3	120479603001010	 
HAM	3	120479603001049	 
HAM	5	120479601003068	 
HAM	5	120479601002029	 
HAM	4	120479601001062	 
HAM	2	120479601004009	 
HAM	4	120479601003055	 
HAM	4	120479601001066	 
HAM	4	120479601001068	 
HAM	4	120479601003089	 
HAM	5	120479601003071	 
HAM	5	120479601005039	 
HAM	5	120479601005044	 
HAM	2	120479601005037	 
HAM	2	120479601005036	 
HAM	2	120479601005066	 
HAM	2	120479601005031	 
HAM	5	120479601005059	 
HAM	5	120479601005050	 
HAM	2	120479601005015	 
HAM	2	120479601004021	 
HAM	2	120479601002002	 
HAM	2	120479601004032	 
HAM	4	120479601001044	 
HAM	6	120479601001221	 
HAM	5	120479601001146	 
HAM	5	120479601001207	 
HAM	6	120479601001176	 
HAM	4	120479601003056	 
HAM	4	120479601003081	 
HAM	5	120479601001189	 
HAM	4	120479601001071	 
HAM	5	120479601002040	 
HAM	3	120479603001068	 
HAM	3	120479603001021	 
HAM	3	120479603001066	 
HAM	6	120479603002010	 
HAM	4	120479601001147	 
HAM	5	120479601001143	 
HAM	2	120479601002022	 
HAM	2	120479601002004	 
HAM	4	120479601003032	 
HAM	4	120479601003039	 
HAM	4	120479601003082	 
HAM	4	120479601001070	 
HAM	4	120479601001284	 
HAM	4	120479601003088	 
HAM	2	120479601005001	 
HAM	2	120479601005007	 
HAM	2	120479601005018	 
HAM	4	120479601001134	 
HAM	2	120479601005028	 
HAM	5	120479601005076	 
HAM	5	120479601005057	 
HAM	2	120479601005080	 
HAM	1	120479602003097	 
HAM	1	120479602002005	 
HAM	1	120479602002020	 
HAM	1	120479602002039	 
HAM	1	120479602002027	 
HAM	7	120479602003049	 
HAM	7	120479602003040	 
HAM	1	120479602002049	 
HAM	1	120479602002065	 
HAM	1	120479602002063	 
HAM	8	120479602002089	 
HAM	8	120479602001024	 
HAM	1	120479602002011	 
HAM	1	120479602002004	 
HAM	1	120479602002006	 
HAM	8	120479602001090	 
HAM	8	120479602001032	 
HAM	8	120479602001127	 
HAM	8	120479602001088	 
HAM	8	120479602001102	 
HAM	3	120479603001037	 
HAM	3	120479603001045	 
HAM	3	120479603001000	 
HAM	3	120479603002036	 
HAM	3	120479603001127	 
HAM	3	120479603002072	 
HAM	6	120479603002037	 
HAM	5	120479603002024	 
HAM	3	120479603001156	 
HAM	5	120479603002025	 
HAM	6	120479603002008	 
HAM	3	120479603002084	 
HAM	3	120479603002077	 
HAM	3	120479603002100	 
HAM	3	120479603001058	 
HAM	3	120479603002097	 
HAM	3	120479603002099	 
HAM	2	120479601004052	 
HAM	2	120479601004043	 
HAM	4	120479601001056	 
HAM	5	120479601003104	 
HAM	4	120479601003080	 
HAM	2	120479601005070	 
HAM	4	120479601003107	 
HAM	5	120479601005048	 
HAM	4	120479601003102	 
HAM	2	120479601005079	 
HAM	2	120479601004007	 
HAM	2	120479601004016	 
HAM	4	120479601001133	 
HAM	4	120479601003053	 
HAM	4	120479601001059	 
HAM	5	120479601005055	 
HAM	5	120479601002014	 
HAM	4	120479601001095	 
HAM	4	120479601001094	 
HAM	4	120479601001083	 
HAM	4	120479601001248	 
HAM	3	120479603001043	 
HAM	3	120479603001035	 
HAM	3	120479603001042	 
HAM	3	120479603001121	 
HAM	3	120479603001004	 
HAM	3	120479603001033	 
HAM	6	120479603001132	 
HAM	3	120479603002034	 
HAM	3	120479603001124	 
HAM	3	120479603001147	 
HAM	3	120479603002092	 
HAM	3	120479603002109	 
HAM	3	120479603002082	 
HAM	3	120479603002058	 
HAM	2	120479601004028	 
HAM	2	120479601004036	 
HAM	2	120479601004038	 
HAM	2	120479601004047	 
HAM	2	120479601002008	 
HAM	5	120479601002020	 
HAM	4	120479601003084	 
HAM	5	120479601002030	 
HAM	4	120479601003044	 
HAM	2	120479601005022	 
HAM	2	120479601005024	 
HAM	2	120479601004015	 
HAM	4	120479601001072	 
HAM	4	120479601001130	 
HAM	5	120479601003098	 
HAM	2	120479601004058	 
HAM	4	120479601003023	 
HAM	8	120479602001108	 
HAM	8	120479602001126	 
HAM	8	120479602001098	 
HAM	7	120479602003122	 
HAM	8	120479602001114	 
HAM	7	120479602003031	 
HAM	7	120479602003010	 
HAM	7	120479602003071	 
HAM	7	120479602003120	 
HAM	1	120479602002058	 
HAM	8	120479602001068	 
HAM	8	120479602001056	 
HAM	6	120479601001103	 
HAM	6	120479601001234	 
HAM	6	120479601001237	 
HAM	3	120479603001145	 
HAM	3	120479603001055	 
HAM	3	120479603001094	 
HAM	6	120479603001112	 
HAM	5	120479603002020	 
HAM	3	120479603001149	 
HAM	3	120479603001151	 
HAM	3	120479603002053	 
HAM	3	120479603002054	 
HAM	3	120479603001130	 
HAM	1	120479602002010	 
HAM	7	120479602003019	 
HAM	7	120479602003006	 
HAM	7	120479602003081	 
HAM	1	120479602001028	 
HAM	1	120479602003126	 
HAM	1	120479602003098	 
HAM	1	120479602002032	 
HAM	3	120479603001136	 
HAM	3	120479603001155	 
HAM	6	120479603001093	 
HAM	3	120479603001071	 
HAM	3	120479603002087	 
HAM	3	120479603001160	 
HAM	5	120479603002004	 
HAM	3	120479603001001	 
HAM	3	120479603001159	 
HAM	6	120479603002012	 
HAM	3	120479603001104	 
HAM	3	120479603001122	 
HAM	6	120479603002007	 
HAM	6	120479603002029	 
HAM	4	120479601001025	 
HAM	4	120479601001101	 
HAM	4	120479601001100	 
HAM	4	120479601001092	 
HAM	4	120479601001258	 
HAM	4	120479601001004	 
HAM	4	120479601001253	 
HAM	4	120479601001268	 
HAM	5	120479601002037	 
HAM	4	120479601001154	 
HAM	6	120479601001160	 
HAM	5	120479601001183	 
HAM	5	120479601001188	 
HAM	4	120479601001267	 
HAM	5	120479601002043	 
HAM	6	120479601001172	 
HAM	4	120479601001260	 
HAM	6	120479601001163	 
HAM	6	120479601001114	 
HAM	4	120479601003004	 
HAM	5	120479601001218	 
HAM	4	120479601003019	 
HAM	2	120479601005014	 
HAM	2	120479601004048	 
HAM	5	120479601001231	 
HAM	2	120479601004033	 
HAM	2	120479601005067	 
HAM	4	120479601003035	 
HAM	4	120479601003083	 
HAM	4	120479601001069	 
HAM	1	120479602002082	 
HAM	1	120479602002068	 
HAM	7	120479602003108	 
HAM	7	120479602003117	 
HAM	8	120479602001079	 
HAM	8	120479602001080	 
HAM	8	120479602001061	 
HAM	8	120479602001130	 
HAM	8	120479602001083	 
HAM	8	120479602001094	 
HAM	8	120479602001120	 
HAM	8	120479602001105	 
HAM	8	120479602001107	 
HAM	8	120479602001110	 
HAM	1	120479602003093	 
HAM	7	120479602003056	 
HAM	7	120479602003123	 
HAM	8	120479602001046	 
HAM	1	120479602003096	 
HAM	6	120479601001153	 
HAM	5	120479601001142	 
HAM	4	120479601001165	 
HAM	4	120479601001158	 
HAM	6	120479601001227	 
HAM	6	120479601001223	 
HAM	4	120479601001045	 
HAM	4	120479601001043	 
HAM	4	120479601001042	 
HAM	2	120479601005003	 
HAM	6	120479601001157	 
HAM	6	120479601001104	 
HAM	4	120479601003054	 
HAM	4	120479601003078	 
HAM	4	120479601003091	 
HAM	4	120479601003094	 
HAM	5	120479601001182	 
HAM	5	120479601001185	 
HAM	4	120479601003007	 
HAM	4	120479601001124	 
HAM	3	120479603001154	 
HAM	1	120479602002051	 
HAM	1	120479602002033	 
HAM	1	120479602002055	 
HAM	1	120479602002060	 
HAM	1	120479602002091	 
HAM	7	120479602003053	 
HAM	1	120479602002078	 
HAM	8	120479602001038	 
HAM	6	120479601001109	 
HAM	6	120479601001225	 
HAM	6	120479601001226	 
HAM	6	120479601001236	 
HAM	4	120479601001006	 
HAM	4	120479601001005	 
HAM	4	120479601001053	 
HAM	4	120479601001078	 
HAM	5	120479601003069	 
HAM	4	120479601003090	 
HAM	6	120479601001167	 
HAM	5	120479601001200	 
HAM	6	120479601001192	 
HAM	5	120479601001194	 
HAM	3	120479603001057	 
HAM	2	120479601005029	 
HAM	4	120479601003087	 
HAM	2	120479601005010	 
HAM	4	120479601003110	 
HAM	5	120479601005040	 
HAM	4	120479601001275	 
HAM	5	120479601005056	 
HAM	4	120479601001278	 
HAM	2	120479601004020	 
HAM	2	120479601004024	 
HAM	5	120479601003064	 
HAM	2	120479601004000	 
HAM	2	120479601004017	 
HAM	4	120479601003097	 
HAM	2	120479601005011	 
HAM	2	120479601004004	 
HAM	4	120479601001052	 
HAM	5	120479601003105	 
HAM	5	120479601001144	 
HAM	1	120479602002090	 
HAM	1	120479602003047	 
HAM	1	120479602003125	 
HAM	1	120479602002088	 
HAM	8	120479602001122	 
HAM	7	120479602003072	 
HAM	6	120479601001110	 
HAM	5	120479601001212	 
HAM	4	120479601003010	 
HAM	4	120479601003011	 
HAM	4	120479601003031	 
HAM	4	120479601003052	 
HAM	5	120479601002054	 
HAM	4	120479601001058	 
HAM	3	120479603001076	 
HAM	3	120479603001075	 
HAM	3	120479603001063	 
HAM	3	120479603001069	 
HAM	3	120479603001089	 
HAM	3	120479603001087	 
HAM	6	120479603001092	 
HAM	6	120479603002001	 
HAM	3	120479603001099	 
HAM	1	120479602001022	 
HAM	8	120479602001005	 
HAM	1	120479602002074	 
HAM	1	120479602002007	 
HAM	1	120479602002070	 
HAM	8	120479602001064	 
HAM	8	120479602001073	 
HAM	8	120479602001078	 
HAM	8	120479602001076	 
HAM	8	120479602001058	 
HAM	8	120479602001074	 
HAM	8	120479602001065	 
HAM	8	120479602001118	 
HAM	8	120479602001097	 
HAM	8	120479602001054	 
HAM	7	120479602003012	 
HAM	1	120479602002087	 
HAM	7	120479602003078	 
HAM	7	120479602003063	 
HAM	7	120479602003068	 
HAM	1	120479602002016	 
HAM	3	120479603001070	 
HAM	3	120479603001065	 
HAM	3	120479603001054	 
HAM	3	120479603001095	 
HAM	3	120479603001067	 
HAM	3	120479603001062	 
HAM	3	120479603001061	 
HAM	3	120479603001041	 
HAM	3	120479603001101	 
HAM	3	120479603002032	 
HAM	6	120479603002026	 
HAM	3	120479603002056	 
HAM	3	120479603002044	 
HAM	3	120479603002070	 
HAM	3	120479603002081	 
HAM	3	120479603002086	 
HAM	3	120479603002080	 
HAM	3	120479603002094	 
HAM	6	120479603002038	 
HAM	4	120479601001012	 
HAM	4	120479601001243	 
HAM	4	120479601001250	 
HAM	4	120479601001003	 
HAM	4	120479601001034	 
HAM	5	120479601002033	 
HAM	4	120479601001125	 
HAM	4	120479601001080	 
HAM	4	120479601001119	 
HAM	5	120479601001141	 
HAM	5	120479601002053	 
HAM	4	120479601001151	 
HAM	5	120479601001184	 
HAM	5	120479601001213	 
HAM	4	120479601001019	 
HAM	4	120479601001086	 
HAM	5	120479601002044	 
HAM	4	120479601003008	 
HAM	5	120479601002025	 
HAM	5	120479601002024	 
HAM	4	120479601003033	 
HAM	4	120479601003036	 
HAM	4	120479601003037	 
HAM	4	120479601001082	 
HAM	4	120479601001067	 
HAM	3	120479603001005	 
HAM	3	120479603001158	 
HAM	3	120479603001020	 
HAM	3	120479603002049	 
HAM	3	120479603002091	 
HAM	3	120479603002093	 
HAM	3	120479603002107	 
HAM	3	120479603002119	 
HAM	3	120479603001153	 
HAM	3	120479603001162	 
HAM	3	120479603002096	 
HAM	3	120479603002101	 
HAM	3	120479603001139	 
HAM	3	120479603001134	 
HAM	3	120479603001077	 
HAM	1	120479602002017	 
HAM	7	120479602003000	 
HAM	7	120479602003013	 
HAM	1	120479602001049	 
HAM	8	120479602001085	 
HAM	7	120479602003132	 
HAM	8	120479602001081	 
HAM	7	120479602003022	 
HAM	1	120479602003045	 
HAM	8	120479602001071	 
HAM	4	120479601001084	 
HAM	4	120479601003106	 
HAM	4	120479601003018	 
HAM	4	120479601003042	 
HAM	5	120479601003061	 
