TAY	12	121239502004007
TAY	7	121239501002025
TAY	2	121239503006063
TAY	2	121239503006082
TAY	12	121239502001012
TAY	7	121239501004077
TAY	14	121239502005361
TAY	7	121239501004154
TAY	8	121239503002033
TAY	1	121239501003042
TAY	10	121239504004094
TAY	10	121239504004096
TAY	10	121239504004041
TAY	10	121239504004110
TAY	2	121239504003330
TAY	3	121239504002092
TAY	4	121239504004212
TAY	4	121239504004219
TAY	11	121239504004149
TAY	13	121239503001003
TAY	8	121239503002056
TAY	8	121239503002051
TAY	8	121239503002053
TAY	8	121239503002063
TAY	13	121239503001031
TAY	13	121239503005007
TAY	13	121239503005038
TAY	10	121239501004138
TAY	6	121239502005470
TAY	7	121239501004175
TAY	7	121239501004176
TAY	2	121239503005017
TAY	14	121239502005401
TAY	10	121239503006000
TAY	2	121239503004075
TAY	14	121239502005169
TAY	7	121239502005150
TAY	7	121239502005647
TAY	7	121239502005648
TAY	14	121239502005390
TAY	7	121239502005640
TAY	7	121239502005674
TAY	7	121239501001072
TAY	6	121239501001065
TAY	7	121239502005136
TAY	2	121239503005033
TAY	2	121239503005016
TAY	13	121239503005011
TAY	7	121239502005662
TAY	14	121239502003028
TAY	6	121239502005036
TAY	7	121239501002002
TAY	14	121239502005551
TAY	3	121239504002053
TAY	3	121239504004327
TAY	3	121239504002068
TAY	5	121239504004580
TAY	5	121239504004382
TAY	3	121239504002098
TAY	3	121239504004365
TAY	3	121239504004372
TAY	4	121239504004340
TAY	3	121239504002124
TAY	3	121239504002086
TAY	2	121239504003119
TAY	2	121239504003212
TAY	2	121239504003098
TAY	2	121239504003100
TAY	2	121239504003151
TAY	4	121239504004329
TAY	4	121239504004315
TAY	4	121239504004299
TAY	4	121239504004183
TAY	11	121239504004578
TAY	11	121239504004073
TAY	11	121239504004189
TAY	11	121239504004190
TAY	11	121239504004135
TAY	11	121239504004133
TAY	7	121239501004072
TAY	7	121239501001134
TAY	14	121239502005521
TAY	14	121239502005440
TAY	14	121239502005493
TAY	14	121239502005513
TAY	14	121239502005527
TAY	14	121239502005506
TAY	14	121239502005526
TAY	9	121239502004017
TAY	9	121239503004040
TAY	9	121239503004056
TAY	13	121239503001032
TAY	2	121239503005039
TAY	10	121239503006076
TAY	12	121239502004003
TAY	1	121239501003001
TAY	1	121239501004127
TAY	1	121239501004131
TAY	12	121239502001022
TAY	13	121239503002002
TAY	6	121239502005203
TAY	6	121239502005025
TAY	14	121239502005584
TAY	14	121239502005571
TAY	14	121239502002007
TAY	3	121239504004362
TAY	3	121239504002104
TAY	3	121239504002119
TAY	3	121239504004325
TAY	3	121239504004331
TAY	3	121239504004323
TAY	3	121239504002067
TAY	3	121239504002093
TAY	3	121239504004366
TAY	3	121239504002085
TAY	3	121239504002103
TAY	5	121239504001057
TAY	6	121239502005200
TAY	6	121239502005007
TAY	6	121239502005015
TAY	6	121239502005014
TAY	6	121239502005031
TAY	6	121239502005059
TAY	6	121239502005047
TAY	6	121239502005090
TAY	8	121239503002043
TAY	8	121239503003015
TAY	13	121239503006024
TAY	8	121239503002072
TAY	8	121239503004005
TAY	13	121239503006040
TAY	9	121239502004019
TAY	6	121239502005096
TAY	14	121239502005456
TAY	14	121239502005597
TAY	6	121239502005001
TAY	7	121239501001083
TAY	6	121239502005201
TAY	13	121239503006016
TAY	7	121239501002034
TAY	7	121239501002027
TAY	3	121239504002120
TAY	3	121239504002033
TAY	3	121239504002087
TAY	3	121239504002105
TAY	3	121239504002089
TAY	4	121239504004492
TAY	13	121239503005009
TAY	13	121239503006029
TAY	7	121239501004046
TAY	7	121239501004102
TAY	7	121239501004177
TAY	6	121239502005305
TAY	6	121239502005307
TAY	6	121239502005297
TAY	6	121239502005295
TAY	6	121239502005612
TAY	14	121239502005615
TAY	14	121239502005346
TAY	14	121239502005344
TAY	4	121239504004316
TAY	6	121239501001040
TAY	6	121239501001031
TAY	6	121239501001044
TAY	6	121239501001061
TAY	6	121239502005141
TAY	6	121239501001011
TAY	7	121239501001100
TAY	6	121239501001027
TAY	3	121239504002084
TAY	3	121239504002036
TAY	3	121239504002080
TAY	3	121239504002126
TAY	4	121239504004541
TAY	4	121239504004346
TAY	4	121239504004319
TAY	4	121239504004317
TAY	6	121239502005277
TAY	6	121239502005278
TAY	14	121239502005257
TAY	14	121239502005269
TAY	14	121239502005357
TAY	14	121239502005379
TAY	14	121239502005363
TAY	14	121239502005380
TAY	14	121239502005419
TAY	14	121239502005433
TAY	14	121239502005273
TAY	5	121239504001099
TAY	2	121239504003174
TAY	2	121239504003032
TAY	10	121239504004036
TAY	2	121239504003010
TAY	7	121239501004053
TAY	7	121239501004049
TAY	7	121239501004065
TAY	14	121239502005573
TAY	14	121239502005579
TAY	14	121239502005439
TAY	14	121239502005487
TAY	14	121239502005454
TAY	5	121239504004495
TAY	5	121239504001042
TAY	5	121239504001081
TAY	5	121239504001140
TAY	5	121239504001075
TAY	5	121239504001158
TAY	5	121239504001122
TAY	4	121239504004351
TAY	4	121239504004352
TAY	4	121239504004284
TAY	3	121239504004322
TAY	6	121239502005339
TAY	14	121239502005547
TAY	6	121239502005337
TAY	6	121239502005321
TAY	14	121239502005616
TAY	6	121239502005459
TAY	7	121239501004195
TAY	6	121239501001003
TAY	7	121239501004014
TAY	14	121239502005422
TAY	12	121239502001003
TAY	7	121239502005135
TAY	11	121239504003253
TAY	10	121239504004099
TAY	10	121239504004021
TAY	10	121239504004022
TAY	10	121239504004037
TAY	10	121239504004065
TAY	10	121239504004106
TAY	10	121239504004028
TAY	10	121239504004078
TAY	10	121239504004081
TAY	10	121239504004080
TAY	10	121239504004042
TAY	7	121239501001189
TAY	9	121239503004020
TAY	7	121239501004037
TAY	7	121239501004100
TAY	7	121239501002004
TAY	14	121239502002036
TAY	1	121239501002031
TAY	1	121239501002033
TAY	2	121239503004046
TAY	6	121239502005215
TAY	6	121239502005475
TAY	13	121239503001018
TAY	2	121239503005030
TAY	6	121239502005020
TAY	1	121239501002037
TAY	1	121239501002048
TAY	12	121239502002088
TAY	2	121239503005023
TAY	13	121239503001034
TAY	2	121239503005021
TAY	2	121239503005029
TAY	13	121239503001002
TAY	12	121239502004065
TAY	6	121239502005010
TAY	6	121239502005046
TAY	6	121239501001004
TAY	7	121239501001106
TAY	6	121239502005621
TAY	6	121239502005225
TAY	10	121239503006025
TAY	7	121239501004184
TAY	6	121239502005335
TAY	6	121239502005598
TAY	6	121239502005327
TAY	14	121239502005458
TAY	14	121239502005443
TAY	6	121239502005235
TAY	6	121239501001041
TAY	6	121239501001025
TAY	12	121239502001007
TAY	14	121239502005270
TAY	14	121239502005630
TAY	14	121239502005353
TAY	14	121239502005349
TAY	14	121239502005403
TAY	14	121239502003037
TAY	6	121239502005217
TAY	6	121239502005121
TAY	14	121239502005174
TAY	14	121239502005172
TAY	14	121239502005176
TAY	6	121239502005139
TAY	6	121239502005137
TAY	6	121239501001057
TAY	6	121239501001053
TAY	7	121239501001169
TAY	7	121239501004021
TAY	7	121239501001175
TAY	7	121239501004061
TAY	7	121239501004070
TAY	7	121239501004069
TAY	7	121239501004030
TAY	7	121239501001143
TAY	7	121239501004071
TAY	14	121239502005604
TAY	14	121239502005483
TAY	13	121239503005013
TAY	7	121239501002020
TAY	3	121239504002043
TAY	3	121239504002081
TAY	3	121239504002112
TAY	3	121239504004412
TAY	3	121239504002106
TAY	11	121239504003335
TAY	3	121239504002030
TAY	3	121239504002048
TAY	5	121239504001027
TAY	10	121239504004090
TAY	5	121239504001101
TAY	2	121239504003178
TAY	2	121239504003210
TAY	2	121239504003260
TAY	2	121239504003213
TAY	2	121239504003351
TAY	6	121239502005220
TAY	14	121239502005398
TAY	12	121239502001014
TAY	1	121239501004125
TAY	12	121239502001019
TAY	1	121239501003055
TAY	12	121239502004028
TAY	13	121239503002000
TAY	13	121239503002047
TAY	6	121239502005078
TAY	7	121239501001063
TAY	7	121239502005659
TAY	7	121239502005658
TAY	7	121239501001163
TAY	7	121239501001154
TAY	7	121239501001148
TAY	7	121239501004039
TAY	7	121239501001186
TAY	1	121239501002029
TAY	14	121239502002052
TAY	14	121239502002075
TAY	3	121239504002059
TAY	3	121239504002066
TAY	3	121239504002128
TAY	4	121239504004347
TAY	4	121239504004267
TAY	4	121239504004357
TAY	4	121239504004443
TAY	4	121239504004506
TAY	4	121239504004507
TAY	3	121239504002027
TAY	5	121239504004483
TAY	3	121239504002028
TAY	11	121239504004127
TAY	11	121239504004166
TAY	11	121239504004228
TAY	4	121239504004231
TAY	4	121239504004221
TAY	4	121239504004248
TAY	4	121239504004204
TAY	4	121239504004205
TAY	3	121239504002138
TAY	3	121239504002054
TAY	4	121239504004314
TAY	4	121239504004308
TAY	3	121239504002125
TAY	7	121239502005152
TAY	9	121239503004067
TAY	7	121239501004118
TAY	1	121239501003005
TAY	1	121239501003009
TAY	12	121239502001042
TAY	12	121239502001047
TAY	1	121239501003011
TAY	1	121239501003018
TAY	1	121239501003013
TAY	14	121239502005455
TAY	13	121239503001023
TAY	13	121239503001009
TAY	13	121239503001049
TAY	8	121239503003005
TAY	8	121239503002039
TAY	8	121239503002078
TAY	8	121239503002089
TAY	9	121239503004041
TAY	13	121239503006048
TAY	7	121239501004171
TAY	6	121239502005195
TAY	6	121239502005030
TAY	6	121239502005009
TAY	6	121239501001013
TAY	6	121239502005060
TAY	6	121239502005051
TAY	6	121239502005064
TAY	6	121239502005068
TAY	8	121239503002070
TAY	6	121239502005122
TAY	6	121239501001014
TAY	3	121239504004328
TAY	3	121239504002047
TAY	5	121239504004387
TAY	3	121239504004369
TAY	3	121239504004368
TAY	4	121239504004504
TAY	4	121239504004466
TAY	4	121239504004447
TAY	5	121239504004484
TAY	5	121239504004400
TAY	5	121239504001078
TAY	5	121239504001088
TAY	6	121239502005043
TAY	6	121239502005017
TAY	6	121239501001224
TAY	6	121239501001024
TAY	4	121239504004513
TAY	4	121239504004463
TAY	4	121239504004494
TAY	4	121239504004349
TAY	4	121239504004477
TAY	5	121239504004385
TAY	6	121239502005328
TAY	6	121239502005244
TAY	6	121239502005311
TAY	14	121239502005330
TAY	14	121239502005414
TAY	14	121239502005546
TAY	14	121239502005253
TAY	6	121239501001002
TAY	6	121239502005476
TAY	5	121239504004480
TAY	5	121239504004481
TAY	4	121239504004305
TAY	4	121239504004478
TAY	4	121239504004490
TAY	5	121239504004487
TAY	3	121239504002133
TAY	5	121239504004575
TAY	5	121239504001091
TAY	5	121239504001032
TAY	5	121239504001089
TAY	5	121239504004420
TAY	5	121239504004423
TAY	5	121239504004407
TAY	11	121239504004571
TAY	14	121239502005261
TAY	5	121239504001051
TAY	5	121239504001136
TAY	5	121239504001011
TAY	3	121239504002094
TAY	2	121239504003225
TAY	2	121239504003226
TAY	2	121239504003298
TAY	14	121239502003040
TAY	1	121239501002057
TAY	12	121239502003038
TAY	7	121239501001114
TAY	7	121239501001126
TAY	7	121239501004002
TAY	7	121239501004000
TAY	7	121239501001132
TAY	7	121239501004010
TAY	7	121239501004055
TAY	7	121239501001122
TAY	7	121239501001139
TAY	7	121239501004020
TAY	7	121239501001153
TAY	14	121239502005255
TAY	14	121239502005260
TAY	14	121239502005367
TAY	14	121239502005409
TAY	7	121239502005124
TAY	14	121239502005669
TAY	14	121239502003000
TAY	14	121239502005668
TAY	7	121239502005126
TAY	7	121239502005130
TAY	14	121239502005104
TAY	7	121239501001074
TAY	7	121239501001150
TAY	7	121239501001082
TAY	6	121239502005473
TAY	12	121239502001027
TAY	7	121239502005664
TAY	10	121239503006009
TAY	7	121239501002011
TAY	7	121239501001214
TAY	14	121239502002027
TAY	14	121239502002034
TAY	14	121239502005588
TAY	2	121239502005580
TAY	7	121239501001109
TAY	14	121239502005489
TAY	14	121239502005504
TAY	14	121239502005494
TAY	14	121239502005535
TAY	14	121239502005532
TAY	14	121239502005530
TAY	14	121239502005511
TAY	9	121239503004042
TAY	3	121239504002045
TAY	3	121239504002044
TAY	3	121239504004364
TAY	3	121239504002129
TAY	3	121239504002122
TAY	3	121239504004371
TAY	3	121239504002073
TAY	3	121239504002075
TAY	3	121239504002072
TAY	3	121239504004361
TAY	3	121239504002078
TAY	2	121239504003045
TAY	2	121239504003091
TAY	2	121239504003090
TAY	2	121239504003084
TAY	2	121239504003034
TAY	3	121239504003242
TAY	3	121239504002019
TAY	6	121239502005199
TAY	6	121239502005004
TAY	1	121239501001199
TAY	6	121239501001018
TAY	6	121239502005039
TAY	6	121239502005098
TAY	8	121239503003001
TAY	8	121239503003009
TAY	8	121239503003016
TAY	8	121239503004006
TAY	8	121239503004079
TAY	9	121239503004033
TAY	6	121239502005617
TAY	6	121239502005214
TAY	9	121239502004020
TAY	12	121239502001024
TAY	14	121239502003036
TAY	6	121239502005022
TAY	7	121239501004015
TAY	1	121239501002089
TAY	12	121239502002057
TAY	12	121239502002059
TAY	5	121239504001114
TAY	5	121239504001024
TAY	5	121239504001083
TAY	5	121239504001131
TAY	5	121239504004384
TAY	5	121239504004581
TAY	5	121239504004395
TAY	2	121239504003000
TAY	11	121239504003232
TAY	4	121239504004459
TAY	5	121239504004392
TAY	3	121239504002009
TAY	2	121239504003111
TAY	11	121239504004056
TAY	4	121239504004235
TAY	11	121239504003239
TAY	11	121239504003257
TAY	11	121239504003233
TAY	5	121239504004401
TAY	5	121239504001157
TAY	3	121239504002049
TAY	5	121239504004413
TAY	1	121239501003033
TAY	1	121239501003027
TAY	1	121239501003029
TAY	1	121239501003021
TAY	10	121239503006012
TAY	10	121239503006011
TAY	12	121239502004033
TAY	12	121239502001078
TAY	14	121239502002009
TAY	1	121239501001203
TAY	7	121239501001194
TAY	6	121239502005055
TAY	6	121239502005034
TAY	6	121239502005071
TAY	7	121239502005131
TAY	14	121239502005631
TAY	7	121239502005642
TAY	7	121239501001157
TAY	14	121239502005637
TAY	12	121239502004035
TAY	12	121239502002063
TAY	6	121239502005107
TAY	14	121239502002049
TAY	6	121239501001028
TAY	7	121239502005633
TAY	8	121239503002073
TAY	2	121239503006081
TAY	6	121239502005069
TAY	6	121239502005067
TAY	14	121239502005089
TAY	6	121239501001043
TAY	6	121239501001009
TAY	6	121239501001012
TAY	6	121239501001046
TAY	6	121239501001089
TAY	6	121239501001097
TAY	7	121239501001096
TAY	6	121239502005208
TAY	5	121239504001085
TAY	10	121239504004045
TAY	11	121239504004061
TAY	10	121239504004066
TAY	11	121239504004548
TAY	5	121239504004398
TAY	5	121239504004516
TAY	5	121239504001164
TAY	2	121239504003152
TAY	5	121239504001163
TAY	5	121239504001001
TAY	5	121239504004522
TAY	5	121239504001159
TAY	5	121239504001144
TAY	5	121239504001098
TAY	5	121239504001119
TAY	5	121239504001150
TAY	6	121239501001030
TAY	7	121239501001103
TAY	7	121239501001105
TAY	7	121239501001095
TAY	6	121239502005248
TAY	6	121239502005221
TAY	6	121239502005222
TAY	6	121239502005300
TAY	7	121239502005673
TAY	7	121239502005636
TAY	7	121239501004182
TAY	7	121239501004181
TAY	6	121239502005287
TAY	6	121239502005614
TAY	6	121239502005333
TAY	3	121239504002029
TAY	3	121239504002130
TAY	3	121239504002136
TAY	5	121239504001035
TAY	5	121239504001076
TAY	5	121239504001073
TAY	5	121239504001077
TAY	5	121239504001123
TAY	5	121239504001046
TAY	5	121239504001095
TAY	5	121239504004523
TAY	5	121239504004579
TAY	2	121239504003003
TAY	9	121239503004071
TAY	14	121239502005623
TAY	14	121239502005628
TAY	14	121239502005627
TAY	14	121239502005179
TAY	14	121239502005268
TAY	14	121239502005629
TAY	14	121239502005101
TAY	14	121239502005351
TAY	14	121239502005394
TAY	11	121239504004570
TAY	5	121239504001139
TAY	11	121239504003256
TAY	5	121239504001062
TAY	5	121239504001041
TAY	5	121239504004445
TAY	5	121239504001074
TAY	5	121239504001127
TAY	5	121239504001106
TAY	5	121239504001146
TAY	5	121239504004434
TAY	2	121239504003157
TAY	10	121239504004006
TAY	10	121239504004012
TAY	14	121239502005100
TAY	14	121239502005407
TAY	14	121239502005392
TAY	7	121239502005157
TAY	6	121239502005115
TAY	6	121239502005667
TAY	14	121239502005160
TAY	6	121239502005097
TAY	14	121239502005431
TAY	14	121239502005173
TAY	9	121239502004012
TAY	9	121239503004024
TAY	8	121239503002019
TAY	1	121239501003054
TAY	2	121239504003297
TAY	2	121239504003296
TAY	2	121239504003280
TAY	2	121239504003228
TAY	2	121239504003175
TAY	2	121239504003292
TAY	10	121239504004000
TAY	14	121239504003073
TAY	2	121239504003093
TAY	2	121239504003340
TAY	2	121239504003077
TAY	2	121239504003281
TAY	2	121239504003290
TAY	11	121239504003326
TAY	2	121239504003020
TAY	14	121239502005602
TAY	14	121239502005603
TAY	14	121239502005520
TAY	14	121239502005477
TAY	14	121239502005490
TAY	14	121239502005479
TAY	14	121239502005508
TAY	14	121239502005505
TAY	14	121239502005531
TAY	14	121239502005517
TAY	7	121239501004038
TAY	7	121239501001221
TAY	7	121239501001183
TAY	7	121239501001193
TAY	7	121239501004094
TAY	7	121239501004091
TAY	14	121239502002035
TAY	14	121239502002050
TAY	12	121239502002068
TAY	10	121239501004142
TAY	10	121239501004144
TAY	1	121239501002091
TAY	1	121239501002051
TAY	7	121239501004101
TAY	12	121239502002083
TAY	1	121239501002056
TAY	12	121239502001001
TAY	9	121239503004038
TAY	9	121239503004025
TAY	9	121239503004054
TAY	9	121239503004031
TAY	1	121239501002064
TAY	12	121239502001040
TAY	12	121239502001052
TAY	1	121239501003006
TAY	1	121239501003008
TAY	12	121239502001048
TAY	12	121239502001055
TAY	1	121239501003014
TAY	1	121239501003015
TAY	1	121239501003030
TAY	14	121239502005574
TAY	14	121239502005586
TAY	12	121239502004070
TAY	8	121239503002087
TAY	13	121239503001037
TAY	1	121239501002078
TAY	12	121239502001046
TAY	3	121239504002063
TAY	5	121239504004393
TAY	3	121239504002108
TAY	4	121239504004380
TAY	4	121239504004355
TAY	4	121239504004505
TAY	4	121239504004464
TAY	4	121239504004454
TAY	4	121239504004335
TAY	4	121239504004493
TAY	4	121239504004465
TAY	4	121239504004510
TAY	4	121239504004514
TAY	5	121239504004489
TAY	3	121239504003350
TAY	3	121239504002026
TAY	11	121239504002022
TAY	3	121239504002069
TAY	2	121239504003017
TAY	2	121239504003026
TAY	2	121239504003057
TAY	2	121239504003135
TAY	2	121239504003146
TAY	2	121239504003131
TAY	2	121239504003120
TAY	3	121239504002141
TAY	11	121239504004160
TAY	11	121239504004068
TAY	11	121239504004155
TAY	11	121239504004201
TAY	11	121239504004142
TAY	11	121239504004158
TAY	4	121239504004200
TAY	2	121239503005032
TAY	13	121239503001030
TAY	13	121239503006046
TAY	13	121239503006041
TAY	2	121239503005037
TAY	9	121239503004065
TAY	10	121239503006001
TAY	12	121239502003045
TAY	6	121239502005119
TAY	6	121239501001006
TAY	6	121239501001067
TAY	6	121239502005140
TAY	6	121239501001091
TAY	6	121239501001039
TAY	6	121239501001008
TAY	6	121239501001000
TAY	12	121239502002060
TAY	12	121239502003049
TAY	7	121239501004115
TAY	12	121239502001026
TAY	7	121239501004097
TAY	7	121239501001117
TAY	7	121239501004004
TAY	7	121239501001130
TAY	7	121239501001142
TAY	7	121239501004074
TAY	7	121239501001131
TAY	7	121239501001145
TAY	11	121239504003251
TAY	11	121239504003317
TAY	11	121239504003250
TAY	11	121239504004574
TAY	5	121239504001030
TAY	5	121239504001009
TAY	2	121239504003285
TAY	11	121239504004154
TAY	5	121239504004536
TAY	5	121239504004529
TAY	5	121239504001161
TAY	12	121239502004061
TAY	10	121239501004133
TAY	1	121239501003067
TAY	12	121239502001081
TAY	12	121239502001072
TAY	12	121239502001074
TAY	8	121239503004010
TAY	1	121239501003070
TAY	14	121239502003024
TAY	1	121239501003081
TAY	12	121239502004058
TAY	13	121239503001047
TAY	8	121239503002004
TAY	13	121239503002001
TAY	12	121239502001000
TAY	13	121239503002048
TAY	6	121239502005013
TAY	7	121239501002007
TAY	8	121239503004009
TAY	13	121239503006052
TAY	3	121239504002102
TAY	3	121239504004324
TAY	3	121239504004360
TAY	5	121239504004403
TAY	3	121239504002111
TAY	3	121239504002065
TAY	3	121239504002061
TAY	3	121239504002099
TAY	4	121239504004356
TAY	6	121239502005246
TAY	6	121239502005309
TAY	6	121239502005312
TAY	10	121239501004157
TAY	7	121239501004044
TAY	7	121239501004088
TAY	7	121239501004087
TAY	7	121239501004197
TAY	7	121239501004187
TAY	6	121239502005329
TAY	6	121239502005600
TAY	6	121239502005657
TAY	6	121239502005469
TAY	6	121239502005338
TAY	6	121239502005243
TAY	6	121239502005320
TAY	5	121239504001049
TAY	5	121239504001143
TAY	11	121239504003243
TAY	5	121239504004418
TAY	10	121239504004013
TAY	2	121239504003096
TAY	10	121239504004038
TAY	14	121239502005468
TAY	14	121239502005436
TAY	6	121239502005284
TAY	6	121239502005342
TAY	14	121239502005548
TAY	14	121239502005585
TAY	7	121239501001075
TAY	7	121239502005649
TAY	11	121239504003238
TAY	5	121239504001107
TAY	2	121239504003118
TAY	11	121239504004555
TAY	11	121239504004057
TAY	5	121239504004432
TAY	5	121239504001067
TAY	2	121239504003276
TAY	5	121239504001025
TAY	5	121239504001047
TAY	14	121239502005411
TAY	14	121239502005412
TAY	14	121239502005391
TAY	14	121239502005356
TAY	14	121239502005408
TAY	7	121239502005127
TAY	6	121239502005666
TAY	14	121239502005083
TAY	7	121239502005123
TAY	7	121239502005128
TAY	2	121239503005024
TAY	10	121239503006078
TAY	7	121239501001087
TAY	7	121239501004084
TAY	10	121239504004024
TAY	10	121239504004019
TAY	10	121239504004016
TAY	10	121239504004098
TAY	10	121239504004097
TAY	10	121239504004029
TAY	10	121239504004091
TAY	10	121239504004088
TAY	10	121239504004108
TAY	10	121239504004089
TAY	11	121239504004086
TAY	5	121239504001044
TAY	5	121239504001130
TAY	10	121239504004114
TAY	1	121239501002046
TAY	14	121239502005102
TAY	14	121239502005375
TAY	14	121239502005377
TAY	14	121239502005384
TAY	14	121239502005382
TAY	14	121239502005388
TAY	14	121239502005386
TAY	2	121239504003027
TAY	2	121239504003061
TAY	2	121239504003053
TAY	2	121239504003072
TAY	2	121239504003062
TAY	2	121239504003049
TAY	2	121239504003129
TAY	2	121239504003133
TAY	11	121239504004120
TAY	10	121239504004125
TAY	10	121239504004123
TAY	11	121239504004132
TAY	4	121239504004215
TAY	4	121239504004185
TAY	4	121239504004283
TAY	14	121239502005566
TAY	9	121239503004037
TAY	9	121239503004052
TAY	14	121239502005592
TAY	6	121239502005466
TAY	12	121239502001043
TAY	1	121239501003019
TAY	12	121239502001017
TAY	1	121239501003016
TAY	14	121239502005587
TAY	10	121239503006002
TAY	2	121239503006068
TAY	2	121239503006086
TAY	8	121239503003000
TAY	13	121239503001055
TAY	13	121239503001063
TAY	8	121239503002085
TAY	13	121239503005004
TAY	13	121239503001045
TAY	14	121239502005509
TAY	9	121239503004021
TAY	6	121239502005341
TAY	12	121239502004025
TAY	7	121239501004106
TAY	13	121239503001013
TAY	7	121239501001191
